timestamp,value
1782034828.837,100623.0
1782034829.837,96769.0
1782034830.837,92796.0
1782034831.837,88942.0
1782034832.837,85253.0
1782034833.837,81410.0
1782034834.837,77543.0
1782034835.837,73628.0
1782034836.837,69606.0
1782034837.837,65700.0
1782034838.837,57295.0
1782034839.837,53105.0
1782034840.837,48840.0
1782034841.837,44576.0
1782034842.837,37293.0
1782034843.837,30263.0
1782034844.837,21685.0
1782034845.837,13718.0
1782034846.837,3999.0
1782034847.837,0.0
1782034848.837,0.0
1782034849.837,0.0
1782034850.837,0.0
1782034851.837,0.0
1782034852.837,1.0
1782034853.837,1.0
1782034854.837,1.0
1782034855.837,0.0
1782034856.837,0.0
1782034857.837,0.0
1782034858.837,3.0
1782034859.837,0.0
1782034860.837,0.0
1782034861.837,7.0
1782034862.837,0.0
1782034863.837,0.0
1782034864.837,0.0
1782034865.837,0.0
1782034866.837,0.0
1782034867.837,0.0
1782034868.837,0.0
1782034869.837,0.0
1782034870.837,0.0
1782034871.837,0.0
1782034872.837,0.0
1782034873.837,0.0
1782034874.837,0.0
1782034875.837,0.0
1782034876.837,0.0
1782034877.837,0.0
1782034878.837,0.0
1782034879.837,0.0
1782034880.837,0.0
1782034881.837,0.0
1782034882.837,0.0
1782034883.837,0.0
1782034884.837,0.0
1782034885.837,0.0
1782034886.837,0.0
1782034887.837,0.0
1782034888.837,0.0
1782034889.837,0.0
1782034890.837,0.0
1782034891.837,0.0
1782034892.837,0.0
1782034893.837,0.0
1782034894.837,0.0
1782034895.837,23.0
1782034896.837,23.0
1782034897.837,8806.0
1782034898.837,4532.0
1782034899.837,18578.0
1782034900.837,18578.0
1782034901.837,31487.0
1782034902.837,42659.0
1782034903.837,53415.0
1782034904.837,53415.0
1782034905.837,63647.0
1782034906.837,75009.0
1782034907.837,88579.0
1782034908.837,88579.0
1782034909.837,99819.0
1782034910.837,111699.0
1782034911.837,111699.0
1782034912.837,122095.0
1782034913.837,135264.0
1782034914.837,135264.0
1782034915.837,148012.0
1782034916.837,158206.0
1782034917.837,170966.0
1782034918.837,181151.0
1782034919.837,181151.0
1782034920.837,188969.0
1782034921.837,199387.0
1782034922.837,207519.0
1782034923.837,207519.0
1782034924.837,217816.0
1782034925.837,225951.0
1782034926.837,225951.0
1782034927.837,232995.0
1782034928.837,232995.0
1782034929.837,243622.0
1782034930.837,243622.0
1782034931.837,243622.0
1782034932.837,22175.0
1782034933.837,22175.0
1782034934.837,20253.0
1782034935.837,20253.0
1782034936.837,20253.0
1782034937.837,23383.0
1782034938.837,23383.0
1782034939.837,25916.0
1782034940.837,25916.0
1782034941.837,25916.0
1782034942.837,27795.0
1782034943.837,27795.0
1782034944.837,29514.0
1782034945.837,29514.0
1782034946.837,31013.0
1782034947.837,31013.0
1782034948.837,32536.0
1782034949.837,32536.0
1782034950.837,33368.0
1782034951.837,33368.0
1782034952.837,33860.0
1782034953.837,33860.0
1782034954.837,33860.0
1782034955.837,33551.0
1782034956.837,33551.0
1782034957.837,33587.0
1782034958.837,33587.0
1782034959.837,32569.0
1782034960.837,32569.0
1782034961.837,31965.0
1782034962.837,31979.0
1782034963.837,31979.0
1782034964.837,32365.0
1782034965.837,32365.0
1782034966.837,31775.0
1782034967.837,31775.0
1782034968.837,30921.0
1782034969.837,30531.0
1782034970.837,30531.0
1782034971.837,31159.0
1782034972.837,31159.0
1782034973.837,30535.0
1782034974.837,30535.0
1782034975.837,30994.0
1782034976.837,30994.0
1782034977.837,31000.0
1782034978.837,31000.0
1782034979.837,31073.0
1782034980.837,31188.0
1782034981.837,31188.0
1782034982.837,30793.0
1782034983.837,30793.0
1782034984.837,29946.0
