timestamp,value
1782034785.837,6.0
1782034786.837,6.0
1782034787.837,6.0
1782034788.837,6.0
1782034789.837,6.0
1782034790.837,6.0
1782034791.837,6.0
1782034792.837,6.0
1782034793.837,6.0
1782034794.837,6.0
1782034795.837,6.0
1782034796.837,6.0
1782034797.837,6.0
1782034798.837,6.0
1782034799.837,6.0
1782034800.837,6.0
1782034801.837,6.0
1782034802.837,6.0
1782034803.837,6.0
1782034804.837,6.0
1782034805.837,6.0
1782034806.837,6.0
1782034807.837,6.0
1782034808.837,6.0
1782034809.837,6.0
1782034810.837,6.0
1782034811.837,6.0
1782034812.837,6.0
1782034813.837,6.0
1782034814.837,6.0
1782034815.837,6.0
1782034816.837,6.0
1782034817.837,6.0
1782034818.837,8.0
1782034819.837,8.0
1782034820.837,8.0
1782034821.837,8.0
1782034822.837,8.0
1782034823.837,8.0
1782034824.837,8.0
1782034825.837,8.0
1782034826.837,8.0
1782034827.837,8.0
1782034828.837,8.0
1782034829.837,8.0
1782034830.837,8.0
1782034831.837,8.0
1782034832.837,8.0
1782034833.837,8.0
1782034834.837,8.0
1782034835.837,8.0
1782034836.837,8.0
1782034837.837,8.0
1782034838.837,8.0
1782034839.837,8.0
1782034840.837,8.0
1782034841.837,8.0
1782034842.837,8.0
1782034843.837,8.0
1782034844.837,8.0
1782034845.837,8.0
1782034846.837,8.0
1782034847.837,8.0
1782034848.837,8.0
1782034849.837,8.0
1782034850.837,8.0
1782034851.837,8.0
1782034852.837,8.0
1782034853.837,8.0
1782034854.837,8.0
1782034855.837,8.0
1782034856.837,8.0
1782034857.837,8.0
1782034858.837,8.0
1782034859.837,8.0
1782034860.837,8.0
1782034861.837,8.0
1782034862.837,8.0
1782034863.837,8.0
1782034864.837,8.0
1782034865.837,8.0
1782034866.837,8.0
1782034867.837,8.0
1782034868.837,8.0
1782034869.837,8.0
1782034870.837,8.0
1782034871.837,8.0
1782034872.837,8.0
1782034873.837,8.0
1782034874.837,8.0
1782034875.837,8.0
1782034876.837,8.0
1782034877.837,8.0
1782034878.837,8.0
1782034879.837,8.0
1782034880.837,8.0
1782034881.837,8.0
1782034882.837,8.0
1782034883.837,8.0
1782034884.837,8.0
1782034885.837,8.0
1782034886.837,8.0
1782034887.837,8.0
1782034888.837,8.0
1782034889.837,8.0
1782034890.837,8.0
1782034891.837,8.0
1782034892.837,8.0
1782034893.837,8.0
1782034894.837,7.0
1782034895.837,7.0
1782034896.837,7.0
1782034897.837,7.0
1782034898.837,7.0
1782034899.837,7.0
1782034900.837,7.0
1782034901.837,7.0
1782034902.837,7.0
1782034903.837,7.0
1782034904.837,7.0
1782034905.837,7.0
1782034906.837,7.0
1782034907.837,7.0
1782034908.837,7.0
1782034909.837,7.0
1782034910.837,7.0
1782034911.837,7.0
1782034912.837,7.0
1782034913.837,7.0
1782034914.837,7.0
1782034915.837,7.0
1782034916.837,7.0
1782034917.837,7.0
1782034918.837,7.0
1782034919.837,7.0
1782034920.837,7.0
1782034921.837,7.0
1782034922.837,7.0
1782034923.837,7.0
1782034924.837,7.0
1782034925.837,7.0
1782034926.837,7.0
1782034927.837,10.0
1782034928.837,10.0
1782034929.837,10.0
1782034930.837,10.0
1782034931.837,10.0
1782034932.837,10.0
1782034933.837,10.0
1782034934.837,10.0
1782034935.837,10.0
1782034936.837,10.0
1782034937.837,10.0
1782034938.837,10.0
1782034939.837,10.0
1782034940.837,10.0
1782034941.837,10.0
1782034942.837,10.0
1782034943.837,10.0
1782034944.837,10.0
1782034945.837,10.0
1782034946.837,10.0
1782034947.837,10.0
1782034948.837,10.0
1782034949.837,10.0
1782034950.837,10.0
1782034951.837,10.0
1782034952.837,10.0
1782034953.837,10.0
1782034954.837,10.0
1782034955.837,10.0
1782034956.837,10.0
1782034957.837,10.0
1782034958.837,10.0
1782034959.837,10.0
1782034960.837,10.0
1782034961.837,10.0
1782034962.837,10.0
1782034963.837,10.0
1782034964.837,10.0
1782034965.837,10.0
1782034966.837,10.0
1782034967.837,10.0
1782034968.837,10.0
1782034969.837,10.0
1782034970.837,10.0
1782034971.837,10.0
1782034972.837,10.0
1782034973.837,10.0
1782034974.837,10.0
1782034975.837,10.0
1782034976.837,10.0
1782034977.837,10.0
1782034978.837,10.0
1782034979.837,10.0
1782034980.837,10.0
1782034981.837,10.0
1782034982.837,10.0
1782034983.837,10.0
1782034984.837,10.0
