timestamp,value
1782034669.0,350.12080000000003
1782034670.0,495.18053333333336
1782034671.0,641.5078222222223
1782034672.0,789.4606666666667
1782034673.0,915.4192533333334
1782034674.0,1036.037288888889
1782034675.0,1157.5285333333334
1782034676.0,1279.3042
1782034677.0,1401.1768888888887
1782034678.0,1499.1008533333334
1782034679.0,1584.7986424242426
1782034680.0,1671.1660000000002
1782034681.0,1758.3103999999998
1782034682.0,1813.857142857143
1782034683.0,1714.928571428571
1782034684.0,1588.357142857143
1782034685.0,1463.7142857142858
1782034686.0,1337.5
1782034687.0,1230.5714285714284
1782034688.0,1130.0
1782034689.0,1029.5
1782034690.0,929.2857142857142
1782034691.0,829.7857142857142
1782034692.0,753.2142857142857
1782034693.0,688.8571428571429
1782034694.0,625.2142857142857
1782034695.0,561.2142857142857
1782034696.0,496.2857142857143
1782034697.0,462.4285714285714
1782034698.0,494.8571428571428
1782034699.0,594.9285714285713
1782034700.0,696.8571428571429
1782034701.0,798.1428571428571
1782034702.0,899.0
1782034703.0,999.3571428571428
1782034704.0,1221.928571428571
1782034705.0,1436.928571428571
1782034706.0,1653.928571428571
1782034707.0,1871.5
1782034708.0,2087.0
1782034709.0,2421.285714285714
1782034710.0,2757.142857142857
1782034711.0,3093.3571428571427
1782034712.0,3395.928571428571
1782034713.0,3622.5
1782034714.0,3978.642857142857
1782034715.0,4333.214285714285
1782034716.0,4682.071428571428
1782034717.0,5043.5
1782034718.0,5240.214285714285
1782034719.0,5633.785714285714
1782034720.0,5993.357142857142
1782034721.0,6354.928571428571
1782034722.0,6704.928571428571
1782034723.0,6944.785714285714
1782034724.0,7262.785714285714
1782034725.0,7604.357142857142
1782034726.0,7942.142857142857
1782034727.0,8276.642857142857
1782034728.0,8490.142857142857
1782034729.0,8804.285714285714
1782034730.0,9108.35714285714
1782034731.0,9473.0
1782034732.0,9825.42857142857
1782034733.0,10016.5
1782034734.0,10238.42857142857
1782034735.0,10479.714285714286
1782034736.0,10747.785714285714
1782034737.0,11107.85714285714
1782034738.0,11308.214285714286
1782034739.0,11520.571428571428
1782034740.0,11744.285714285714
1782034741.0,12043.571428571428
1782034742.0,12172.214285714284
1782034743.0,12268.214285714284
1782034744.0,11862.285714285714
1782034745.0,11501.214285714286
1782034746.0,11268.0
1782034747.0,11006.571428571428
1782034748.0,10460.785714285714
1782034749.0,10179.071428571428
1782034750.0,9883.642857142857
1782034751.0,9487.785714285714
1782034752.0,8886.357142857143
1782034753.0,8248.92857142857
1782034754.0,7605.285714285714
1782034755.0,6897.142857142857
1782034756.0,6564.714285714285
1782034757.0,6066.538095238095
1782034758.0,6001.204761904762
