timestamp,value
1781564700.0,383.0
1781564715.0,1350.0
1781564730.0,1330.0
1781564745.0,5860.0
1781564760.0,10600.0
1781564775.0,13400.0
1781564790.0,13300.0
1781564805.0,10800.0
1781564820.0,6200.0
1781564835.0,1580.0
1781564850.0,1070.0
1781564865.0,1680.0
1781564880.0,505.0
1781564895.0,3340.0
1781564910.0,8330.0
1781564925.0,12000.0
1781564940.0,14000.0
1781564955.0,12500.0
1781564970.0,8620.0
1781564985.0,3780.0
1781565000.0,573.0
1781565015.0,954.0
