timestamp,value
1782052830.02,6.0
1782052831.02,6.0
1782052832.02,6.0
1782052833.02,6.0
1782052834.02,6.0
1782052835.02,6.0
1782052836.02,6.0
1782052837.02,6.0
1782052838.02,6.0
1782052839.02,6.0
1782052840.02,6.0
1782052841.02,6.0
1782052842.02,6.0
1782052843.02,6.0
1782052844.02,6.0
1782052845.02,6.0
1782052846.02,6.0
1782052847.02,6.0
1782052848.02,6.0
1782052849.02,6.0
1782052850.02,6.0
1782052851.02,6.0
1782052852.02,6.0
1782052853.02,6.0
1782052854.02,6.0
1782052855.02,6.0
1782052856.02,6.0
1782052857.02,6.0
1782052858.02,6.0
1782052859.02,6.0
1782052860.02,6.0
1782052861.02,6.0
1782052862.02,10.0
1782052863.02,10.0
1782052864.02,10.0
1782052865.02,10.0
1782052866.02,10.0
1782052867.02,10.0
1782052868.02,10.0
1782052869.02,10.0
1782052870.02,10.0
1782052871.02,10.0
1782052872.02,10.0
1782052873.02,10.0
1782052874.02,10.0
1782052875.02,10.0
1782052876.02,10.0
1782052877.02,10.0
1782052878.02,10.0
1782052879.02,10.0
1782052880.02,10.0
1782052881.02,10.0
1782052882.02,10.0
1782052883.02,10.0
1782052884.02,10.0
1782052885.02,10.0
1782052886.02,10.0
1782052887.02,10.0
1782052888.02,10.0
1782052889.02,10.0
1782052890.02,10.0
1782052891.02,10.0
1782052892.02,10.0
1782052893.02,10.0
1782052894.02,10.0
1782052895.02,10.0
1782052896.02,10.0
1782052897.02,10.0
1782052898.02,10.0
1782052899.02,10.0
1782052900.02,10.0
1782052901.02,10.0
1782052902.02,10.0
1782052903.02,10.0
1782052904.02,10.0
1782052905.02,10.0
1782052906.02,10.0
1782052907.02,10.0
1782052908.02,10.0
1782052909.02,10.0
1782052910.02,10.0
1782052911.02,10.0
1782052912.02,10.0
1782052913.02,10.0
1782052914.02,10.0
1782052915.02,10.0
1782052916.02,10.0
1782052917.02,10.0
1782052918.02,10.0
1782052919.02,10.0
1782052920.02,10.0
1782052921.02,10.0
1782052922.02,10.0
1782052923.02,10.0
1782052924.02,10.0
1782052925.02,10.0
1782052926.02,10.0
1782052927.02,10.0
1782052928.02,10.0
1782052929.02,10.0
1782052930.02,10.0
1782052931.02,10.0
1782052932.02,10.0
1782052933.02,10.0
1782052934.02,10.0
1782052935.02,10.0
1782052936.02,10.0
1782052937.02,10.0
1782052938.02,10.0
1782052939.02,10.0
1782052940.02,10.0
1782052941.02,10.0
1782052942.02,10.0
1782052943.02,10.0
1782052944.02,10.0
1782052945.02,10.0
1782052946.02,10.0
1782052947.02,10.0
1782052948.02,10.0
1782052949.02,10.0
1782052950.02,10.0
1782052951.02,10.0
1782052952.02,10.0
1782052953.02,10.0
1782052954.02,10.0
1782052955.02,10.0
1782052956.02,10.0
1782052957.02,10.0
1782052958.02,10.0
1782052959.02,10.0
1782052960.02,10.0
1782052961.02,10.0
1782052962.02,10.0
1782052963.02,10.0
1782052964.02,10.0
1782052965.02,10.0
1782052966.02,10.0
1782052967.02,10.0
1782052968.02,10.0
1782052969.02,10.0
1782052970.02,10.0
1782052971.02,10.0
1782052972.02,10.0
1782052973.02,10.0
1782052974.02,10.0
1782052975.02,10.0
1782052976.02,10.0
1782052977.02,10.0
1782052978.02,10.0
1782052979.02,10.0
1782052980.02,10.0
1782052981.02,10.0
1782052982.02,10.0
1782052983.02,10.0
1782052984.02,10.0
1782052985.02,10.0
1782052986.02,10.0
1782052987.02,10.0
1782052988.02,10.0
1782052989.02,10.0
1782052990.02,10.0
1782052991.02,10.0
1782052992.02,10.0
1782052993.02,10.0
1782052994.02,10.0
1782052995.02,10.0
1782052996.02,10.0
1782052997.02,10.0
1782052998.02,10.0
1782052999.02,10.0
1782053000.02,10.0
1782053001.02,10.0
1782053002.02,10.0
1782053003.02,10.0
1782053004.02,10.0
1782053005.02,10.0
1782053006.02,10.0
1782053007.02,10.0
1782053008.02,10.0
1782053009.02,10.0
1782053010.02,10.0
1782053011.02,10.0
1782053012.02,10.0
1782053013.02,10.0
1782053014.02,10.0
1782053015.02,10.0
1782053016.02,10.0
1782053017.02,10.0
1782053018.02,10.0
1782053019.02,10.0
1782053020.02,10.0
1782053021.02,10.0
1782053022.02,10.0
1782053023.02,10.0
1782053024.02,10.0
1782053025.02,10.0
1782053026.02,10.0
1782053027.02,10.0
1782053028.02,10.0
1782053029.02,10.0
1782053030.02,10.0
1782053031.02,10.0
1782053032.02,10.0
1782053033.02,10.0
1782053034.02,10.0
1782053035.02,10.0
1782053036.02,10.0
1782053037.02,10.0
1782053038.02,10.0
1782053039.02,10.0
1782053040.02,10.0
1782053041.02,10.0
1782053042.02,10.0
1782053043.02,10.0
1782053044.02,10.0
1782053045.02,10.0
1782053046.02,10.0
1782053047.02,10.0
1782053048.02,10.0
1782053049.02,10.0
1782053050.02,10.0
1782053051.02,10.0
1782053052.02,10.0
1782053053.02,10.0
1782053054.02,10.0
1782053055.02,10.0
1782053056.02,10.0
1782053057.02,10.0
1782053058.02,10.0
1782053059.02,10.0
1782053060.02,10.0
1782053061.02,10.0
1782053062.02,10.0
1782053063.02,10.0
1782053064.02,10.0
1782053065.02,10.0
1782053066.02,10.0
1782053067.02,10.0
1782053068.02,10.0
1782053069.02,10.0
1782053070.02,10.0
1782053071.02,10.0
1782053072.02,10.0
1782053073.02,10.0
1782053074.02,10.0
1782053075.02,10.0
1782053076.02,10.0
1782053077.02,10.0
1782053078.02,10.0
